profile,patients,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,m11,m22,m33,m44,m55,m66,inff
10,231,7,2,7,6,8,8,4,5,5,4,10,3,3,3,3,1,3,1,4,6,5,6,4,7,2,4,1,5,5,2,5,4,4,1,2,2,0,4,3,5,2,3,2,2,4,3,3,2,2,0,3,2,1,1,4,1,2,4,2,1,1,1,1,2,3,0,0,1,1,2,2,0,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11,231,6,6,7,4,5,4,7,3,2,6,5,5,5,2,3,5,2,6,5,8,5,1,7,7,4,4,9,4,2,2,2,3,4,3,1,2,3,7,3,2,2,4,3,4,1,1,1,3,5,1,1,4,1,2,4,1,1,1,0,1,1,2,1,0,1,2,1,3,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12,231,5,5,5,1,9,4,3,2,5,5,10,1,1,4,5,9,6,2,2,5,3,1,3,7,2,1,4,5,3,7,4,2,0,5,5,4,4,4,4,3,2,2,1,6,3,2,3,0,2,1,5,1,3,4,3,2,3,2,1,2,4,3,0,0,0,0,3,1,3,1,1,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13,231,8,7,3,7,4,5,10,10,3,2,3,6,3,2,7,9,3,7,3,5,4,1,4,4,2,2,5,4,1,2,3,1,5,3,4,3,6,3,1,4,1,2,1,0,5,2,1,2,3,2,2,1,1,2,1,0,1,2,2,0,1,0,0,4,0,1,2,3,2,4,1,1,2,0,3,0,1,0,1,1,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
14,231,1,7,4,5,2,6,4,4,5,4,4,13,5,2,4,5,5,0,2,1,7,7,5,3,4,3,6,6,3,3,2,2,5,9,3,1,4,2,0,1,0,3,4,3,2,5,2,3,4,1,1,4,2,4,4,0,2,2,1,0,1,3,0,1,2,4,1,1,2,0,1,4,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
15,231,4,5,2,5,2,4,5,4,2,9,5,6,6,5,7,4,7,5,5,7,1,6,4,4,2,4,4,5,6,3,4,3,5,2,3,5,4,2,2,5,5,2,1,2,3,0,2,1,0,1,5,1,5,3,2,1,1,3,1,3,2,2,0,0,0,0,0,1,0,1,1,1,0,0,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1,232,1,4,3,3,1,1,2,6,1,1,1,2,2,2,5,0,2,2,3,6,4,1,1,2,4,4,2,4,4,3,2,1,3,2,5,2,5,5,3,3,3,4,1,3,1,1,1,2,2,4,4,1,2,0,3,4,4,2,3,1,3,1,2,1,2,3,7,4,3,3,3,3,3,4,2,2,0,3,0,2,3,2,3,2,1,0,4,3,3,6,0,1,0,0,0,0,0
2,232,2,0,1,2,3,1,4,2,5,3,2,3,0,2,2,3,1,4,5,0,2,3,3,7,6,0,3,3,3,5,0,3,5,1,0,4,5,2,1,2,2,3,3,1,6,0,2,1,0,5,2,2,1,3,1,3,0,1,4,3,4,1,2,4,3,2,3,1,3,2,4,4,3,5,2,2,2,1,3,4,3,3,5,4,3,2,3,5,3,0,0,1,0,0,0,0,0
3,232,2,2,2,1,0,1,4,1,3,3,3,2,1,4,4,3,3,1,4,1,2,2,4,4,2,5,4,2,2,3,2,2,2,0,2,6,3,1,6,3,2,2,2,3,2,3,3,2,0,1,2,2,2,1,3,3,4,2,3,3,6,4,4,2,6,1,1,4,0,3,4,0,5,5,4,1,2,2,1,5,3,3,2,6,0,3,3,1,3,1,0,1,0,0,0,0,0
4,232,2,1,3,0,6,1,3,1,7,3,1,5,1,4,5,1,3,2,2,4,3,0,3,3,2,0,1,1,3,2,2,1,1,5,5,1,5,2,0,2,2,2,4,0,0,4,3,1,4,6,4,2,4,1,3,2,2,5,4,3,6,2,2,4,3,4,2,3,2,1,2,3,3,4,1,2,4,4,1,2,4,3,3,0,2,1,4,2,2,3,0,1,0,0,0,0,0
5,232,1,4,2,3,2,2,2,2,4,1,2,2,3,1,2,4,5,4,1,2,1,1,4,3,1,4,2,5,7,2,5,1,5,3,4,1,1,2,4,2,4,2,1,4,1,2,3,6,3,3,2,3,2,0,2,2,3,3,3,4,2,3,2,2,2,2,3,5,4,1,1,2,0,4,1,1,4,2,5,3,3,2,1,3,6,3,1,0,1,3,0,1,0,0,0,0,0
6,232,5,3,2,7,5,6,3,3,3,6,6,2,6,6,5,4,5,6,3,4,3,6,5,4,6,5,4,4,3,3,2,1,1,4,2,3,5,2,3,2,2,2,4,3,3,4,1,2,3,2,3,3,3,2,2,2,2,2,3,3,4,0,1,2,1,2,2,0,1,1,2,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
7,232,6,6,5,4,2,7,4,6,6,8,7,7,7,4,4,4,5,8,5,4,3,4,3,4,8,4,1,2,2,2,2,4,6,2,2,3,1,5,3,2,1,1,2,2,4,3,2,3,0,1,1,2,3,2,3,2,2,2,2,3,1,0,2,1,2,0,1,0,1,2,0,1,1,2,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
8,232,2,2,5,8,4,5,8,4,5,5,5,5,8,4,7,2,2,4,1,4,2,2,3,1,4,1,1,8,1,4,7,1,5,3,5,3,1,5,2,1,6,4,0,3,2,2,2,2,2,0,4,4,4,2,2,1,4,3,0,1,3,1,2,3,4,1,1,2,4,0,2,0,2,2,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
9,232,5,7,4,4,2,7,3,5,1,7,8,8,4,2,2,1,4,5,5,3,2,6,6,5,2,4,3,4,4,2,4,6,6,5,3,3,2,4,4,1,1,6,0,2,2,1,4,3,3,3,2,1,2,0,0,4,1,3,5,1,3,1,2,2,0,2,0,2,1,2,1,1,1,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
10,232,7,7,7,8,6,3,7,2,3,5,4,1,4,6,6,1,4,3,7,4,3,4,4,7,4,2,3,3,4,3,3,3,5,6,2,4,1,6,3,3,3,2,4,1,3,5,1,2,1,1,1,4,5,1,0,4,0,2,1,4,3,1,0,2,2,0,0,0,1,0,1,1,2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
11,232,6,3,5,3,5,4,4,4,4,6,4,4,2,6,4,3,5,8,6,8,2,2,4,6,6,2,4,2,1,4,4,6,3,1,1,3,4,5,3,0,4,4,6,0,3,3,0,0,3,3,1,2,5,1,3,1,0,2,2,2,2,2,2,1,0,2,2,0,5,1,0,0,1,2,2,1,0,1,2,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
12,232,5,5,7,4,4,2,4,4,5,2,6,6,3,9,5,6,4,5,2,7,4,6,3,4,4,2,6,2,3,1,1,1,5,3,2,5,5,4,2,2,2,5,3,2,2,3,4,2,1,3,1,0,1,0,5,2,2,0,4,2,5,2,2,1,3,1,1,1,0,2,2,1,1,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
13,232,6,4,5,4,7,3,5,6,2,4,1,1,3,5,1,5,5,7,7,4,2,2,4,0,6,6,2,3,8,1,8,3,6,1,3,6,5,3,5,1,2,4,3,4,3,3,4,3,0,2,2,3,2,4,5,4,1,1,4,2,1,2,1,1,0,2,1,3,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14,232,5,6,3,3,4,5,7,4,5,3,2,2,3,5,3,5,4,3,4,4,4,4,4,7,2,4,3,2,3,5,5,4,3,2,3,3,3,4,4,4,3,0,1,3,3,3,2,3,4,1,3,2,1,3,0,2,3,3,1,0,1,3,1,1,2,4,1,1,6,1,2,4,1,0,2,1,0,1,0,2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0
15,232,2,9,4,9,4,7,4,5,5,6,6,5,6,3,6,4,9,7,5,1,1,2,2,2,5,4,2,5,1,3,6,3,2,2,1,1,2,4,6,4,2,5,1,3,2,7,3,0,0,4,2,2,0,1,0,0,0,2,2,1,4,3,0,1,2,3,2,1,1,1,1,4,1,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1,233,1,4,4,3,8,0,1,4,4,2,4,2,3,2,1,4,2,3,1,2,2,2,5,4,6,2,5,2,5,0,2,0,3,4,5,4,2,1,7,2,2,3,3,1,4,3,0,5,1,5,1,1,5,3,2,5,2,3,2,2,1,5,2,3,2,1,0,3,0,3,4,6,1,1,1,1,1,2,3,0,0,3,1,2,0,3,4,2,4,3,0,1,0,0,0,0,0
2,233,3,4,5,2,2,4,3,3,0,3,2,2,1,1,1,3,5,3,2,4,1,3,2,4,2,0,2,5,2,1,2,3,2,1,0,4,3,3,2,5,0,5,5,2,1,2,0,4,3,3,2,2,2,5,2,3,1,3,2,4,2,7,5,4,1,0,4,1,0,2,5,1,1,5,3,0,3,0,3,2,4,4,1,7,3,3,5,0,2,4,0,1,0,0,0,0,0
3,233,3,0,1,1,2,2,4,4,3,2,2,2,2,3,2,0,5,2,1,3,3,1,3,2,2,3,4,1,0,2,5,5,0,2,3,0,1,3,4,1,4,2,2,0,4,2,1,2,5,4,2,2,3,3,2,5,1,2,2,3,2,4,4,4,3,2,3,5,3,4,5,3,0,2,2,3,3,4,2,3,3,2,5,5,4,4,3,1,2,3,0,1,0,0,0,0,0
4,233,4,3,2,1,3,3,2,1,4,2,0,3,3,5,1,6,1,0,0,3,0,1,4,6,2,2,3,3,1,2,1,0,2,0,5,1,4,4,0,1,3,4,4,5,2,6,2,4,3,4,3,3,2,3,5,6,1,3,1,3,5,1,5,1,4,2,4,2,8,3,3,2,2,4,3,3,2,2,2,1,2,4,2,0,0,3,2,2,2,1,0,1,0,0,0,0,0
5,233,4,3,3,2,2,3,4,4,2,1,5,3,4,1,1,3,1,2,2,4,1,5,2,2,1,2,1,1,2,2,5,1,5,5,1,4,0,1,1,2,1,3,4,1,4,0,3,6,3,4,4,1,2,1,5,4,2,4,1,3,3,4,2,2,2,4,1,2,4,2,2,1,3,3,1,6,0,3,3,2,1,4,4,5,3,3,2,1,4,2,0,1,0,0,0,0,0
6,233,7,5,9,1,2,3,5,7,7,3,4,4,5,3,11,1,3,1,4,3,8,3,7,3,1,7,3,3,6,2,4,3,2,2,2,4,1,8,4,4,3,0,3,8,3,5,1,2,4,1,1,0,0,4,1,0,3,0,2,4,0,0,2,3,0,2,0,3,2,2,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0
7,233,3,4,4,6,9,3,7,4,4,4,6,2,8,4,8,4,3,4,4,5,3,3,2,4,3,4,5,1,1,3,2,4,1,7,5,4,1,0,4,2,4,2,5,2,5,4,0,5,1,1,2,0,0,3,5,0,1,3,3,1,4,1,1,1,1,2,3,1,1,2,2,0,0,1,0,0,1,1,3,3,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
8,233,7,1,7,4,8,4,7,7,6,6,6,4,8,3,6,3,10,1,6,3,5,3,3,3,5,5,4,3,4,2,2,2,3,2,2,0,2,0,3,2,5,1,6,1,1,8,3,3,4,2,3,1,2,2,3,1,0,1,2,2,0,2,1,0,2,2,1,1,0,3,1,0,2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9,233,5,5,3,6,3,5,7,2,9,2,5,4,1,7,7,1,3,2,6,3,1,2,5,0,6,1,6,3,4,5,8,5,5,3,4,2,2,2,3,3,3,1,4,4,1,2,5,2,5,2,3,1,3,5,3,4,1,0,2,2,1,4,4,1,0,2,0,3,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
10,233,3,4,4,8,6,2,9,4,2,3,5,6,5,6,1,4,1,3,6,5,4,1,5,7,3,7,7,2,2,2,2,3,4,2,7,5,3,4,7,5,1,3,4,3,2,5,2,0,0,1,5,5,2,1,2,3,0,0,0,2,3,0,0,1,1,1,2,0,1,0,0,1,0,0,1,1,3,2,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
11,233,3,4,5,3,6,5,8,10,3,6,5,7,4,5,3,5,3,4,5,5,3,4,4,3,4,5,3,2,1,5,5,2,0,5,4,0,1,3,4,4,6,0,5,3,3,2,1,3,2,1,0,2,3,3,1,2,4,1,3,2,3,1,2,4,1,0,2,3,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
12,233,5,2,5,6,5,6,8,4,5,3,7,5,2,2,5,4,5,2,10,6,5,2,3,3,0,3,1,4,5,1,3,6,4,4,3,3,3,5,2,3,3,0,3,1,3,3,2,4,3,0,2,2,4,5,2,1,4,1,2,3,0,2,3,1,2,0,1,0,0,3,2,2,1,1,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13,233,4,6,3,6,6,5,1,5,5,3,2,6,3,5,0,5,5,2,5,6,2,3,5,3,7,8,4,5,2,2,3,2,4,2,4,4,2,6,5,6,2,5,3,6,4,3,0,2,2,0,0,2,1,2,5,1,2,3,2,1,1,2,1,1,0,1,1,1,1,0,2,1,1,2,2,0,0,1,1,1,1,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0
14,233,3,5,13,6,4,4,5,5,5,3,6,2,2,3,4,1,4,7,2,7,4,7,5,3,4,3,4,3,3,7,1,4,2,6,4,4,1,5,4,1,1,1,3,2,0,1,3,2,3,0,1,4,3,0,1,1,2,1,4,4,1,0,1,4,1,0,1,3,1,0,1,2,1,1,1,3,2,1,3,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
15,233,5,4,4,5,3,4,5,0,3,8,6,8,4,4,6,8,4,6,1,6,2,2,5,4,3,8,6,5,5,6,5,7,4,1,3,4,3,5,3,1,0,3,1,1,5,6,2,3,3,1,3,1,1,2,3,1,3,1,3,1,1,0,0,2,0,0,1,1,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
1,234,4,4,3,2,3,1,5,2,4,1,3,1,3,3,1,4,2,1,3,0,7,3,4,2,2,1,4,1,2,2,4,4,0,1,2,2,1,0,3,2,1,2,3,3,1,2,5,7,2,2,3,1,2,2,2,2,3,4,2,2,3,2,2,1,1,6,2,5,4,5,0,5,4,0,2,3,4,2,0,5,1,1,7,3,1,4,4,0,6,3,0,1,0,0,0,0,0
2,234,2,2,3,5,0,2,2,2,2,3,5,1,3,2,5,3,1,3,1,3,1,1,3,1,1,5,2,3,3,1,4,4,4,3,3,6,1,2,2,5,1,1,7,5,2,5,1,3,2,3,1,5,4,3,3,1,1,1,2,7,3,3,6,3,3,3,2,2,2,4,4,4,2,3,1,2,1,2,4,1,2,1,1,2,0,1,1,2,2,4,0,1,0,0,0,0,0
3,234,1,0,1,1,1,4,2,3,1,1,2,6,4,3,1,6,0,3,5,2,4,3,1,2,1,2,5,2,3,5,3,1,3,5,3,0,2,3,0,3,3,1,2,2,4,4,2,2,4,0,1,4,1,3,4,2,3,3,0,2,3,7,3,2,4,2,1,1,3,2,5,2,4,4,1,2,1,2,0,6,3,5,4,3,3,5,3,4,2,2,0,1,0,0,0,0,0
4,234,2,4,3,1,2,0,6,3,1,2,4,2,1,1,1,1,1,1,2,3,1,3,1,3,1,0,4,2,1,4,3,3,1,3,1,4,5,2,2,1,5,3,1,2,5,3,2,3,2,6,3,2,2,2,2,2,5,1,1,2,2,6,2,1,6,4,3,5,7,3,2,4,2,4,2,2,4,0,5,2,3,3,4,3,1,3,3,1,2,5,0,1,0,0,0,0,0
5,234,4,3,2,3,2,2,4,1,1,1,3,1,1,2,2,3,4,1,1,5,1,1,1,3,1,3,0,2,5,3,2,4,2,6,3,1,5,4,4,0,5,3,3,2,2,4,5,1,2,1,1,4,1,3,1,1,1,6,1,2,1,3,3,1,2,6,4,2,4,3,1,1,6,2,3,3,3,0,1,7,1,3,2,2,2,4,2,6,7,3,0,1,0,0,0,0,0
6,234,3,5,4,4,6,3,9,7,4,11,4,6,3,2,3,3,3,2,6,8,0,2,7,2,3,3,4,3,1,3,3,2,5,2,7,2,4,5,6,0,4,1,3,2,3,2,2,2,3,4,3,1,1,3,3,2,0,3,3,3,1,2,0,4,2,2,1,2,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
7,234,6,3,4,7,5,3,3,5,6,4,5,4,3,5,3,9,3,7,2,3,4,2,6,6,4,5,6,2,8,3,6,3,1,2,2,1,6,1,3,2,3,3,2,2,2,4,2,3,2,2,3,2,0,0,5,5,3,6,0,3,0,0,4,0,0,1,1,0,0,2,0,1,1,3,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
8,234,8,4,6,5,3,5,4,3,1,3,5,3,4,8,1,4,1,3,3,5,9,5,2,4,5,8,3,4,4,3,4,3,3,1,6,3,4,2,2,3,6,2,3,3,4,4,1,3,1,3,1,1,3,3,2,2,2,2,2,0,4,2,4,2,0,1,1,1,1,2,1,1,0,2,0,1,1,0,0,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0
9,234,5,3,8,6,4,2,3,4,7,4,0,5,6,4,4,3,4,5,5,6,6,3,2,5,6,3,1,3,2,8,4,4,2,5,3,6,4,3,3,4,4,5,4,1,1,2,3,4,0,2,3,2,0,3,1,2,3,3,1,2,1,2,1,3,3,0,0,1,1,0,0,1,0,0,0,3,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
10,234,5,6,5,6,9,8,5,5,4,7,5,2,4,2,5,6,1,4,10,5,6,2,2,7,3,3,3,6,3,2,6,2,4,4,5,1,3,2,4,4,2,0,1,2,1,2,2,2,1,1,1,4,2,4,1,4,0,0,2,1,0,3,3,4,1,0,0,1,2,0,0,3,1,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
11,234,4,5,5,4,8,3,4,7,4,2,6,4,7,2,9,5,6,1,4,3,1,1,4,4,5,1,0,5,3,3,6,3,3,7,4,1,2,4,4,3,2,5,2,4,6,7,5,2,3,3,3,5,3,0,2,0,0,0,2,3,3,0,2,3,0,2,2,2,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
12,234,9,6,3,4,6,3,4,8,4,5,3,2,6,6,3,4,6,7,4,6,2,8,5,3,5,3,1,5,1,1,3,5,3,2,6,2,1,4,2,2,3,4,2,3,4,1,2,2,4,4,3,0,2,2,1,2,2,3,1,1,2,1,3,1,2,0,3,0,2,2,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
13,234,3,4,8,4,5,4,8,6,5,3,1,4,2,3,4,3,3,5,4,5,3,7,6,2,3,3,1,4,5,0,1,3,4,2,4,3,6,1,2,6,2,1,2,7,4,5,0,3,2,4,4,2,2,2,5,4,5,1,3,2,1,0,4,2,0,3,0,1,0,1,2,3,1,0,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
14,234,6,5,5,3,5,3,3,6,6,0,4,7,2,4,1,5,4,2,3,8,4,5,6,5,3,3,9,8,2,3,1,5,4,2,1,2,4,3,4,1,3,3,2,3,1,5,1,2,4,3,4,0,2,1,0,7,2,1,4,2,0,0,2,2,0,1,2,2,1,1,1,2,0,3,2,0,2,1,2,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
15,234,4,4,4,1,6,5,2,7,5,4,5,6,4,5,3,4,9,4,4,2,3,5,1,3,6,4,2,4,2,2,4,3,2,4,4,1,3,2,4,5,4,4,5,4,1,3,2,3,3,4,2,2,3,2,6,1,1,2,3,2,2,3,1,0,4,0,2,1,3,3,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1,235,4,2,4,2,1,1,1,0,1,4,4,2,3,2,1,2,4,2,3,5,1,1,3,3,2,3,1,5,3,4,2,3,1,0,3,2,4,1,7,5,2,4,1,2,2,2,1,0,1,3,2,2,7,3,1,4,3,2,5,1,1,5,8,4,3,1,4,3,3,2,4,4,3,3,1,1,5,2,1,4,1,6,1,2,1,3,0,2,6,1,0,1,0,0,0,0,0
2,235,2,3,2,4,3,3,4,2,4,4,3,3,2,1,4,2,4,3,3,3,7,2,6,3,4,4,3,3,3,4,3,2,2,2,2,1,0,2,3,0,1,3,4,2,2,3,3,2,1,3,2,2,0,2,0,4,2,3,2,4,2,1,0,3,0,0,1,1,7,2,6,0,3,1,5,3,2,2,1,4,4,0,4,5,2,5,3,1,5,2,0,1,0,0,0,0,0
3,235,2,0,4,2,3,1,2,2,4,5,3,2,3,3,2,2,2,4,3,3,0,9,3,2,2,4,2,1,3,2,3,3,3,3,3,2,3,5,7,2,2,2,3,2,4,3,3,2,2,0,2,3,0,2,2,0,3,4,2,0,1,0,3,1,2,2,2,6,0,1,0,4,0,2,3,4,1,9,3,1,6,4,1,5,2,1,1,5,6,4,0,1,0,0,0,0,0
4,235,1,3,1,4,1,2,1,1,4,1,2,3,0,3,4,4,2,3,4,2,2,4,2,1,5,1,1,6,3,1,1,2,3,1,3,2,2,1,1,1,3,6,1,4,2,2,5,2,2,0,1,6,3,6,5,5,4,3,3,3,3,3,2,4,3,1,0,6,5,4,4,2,1,5,3,3,2,4,2,3,4,1,2,2,1,1,3,1,1,4,0,1,0,0,0,0,0
5,235,3,0,5,1,1,1,3,3,2,2,8,2,2,2,1,3,2,3,4,4,3,0,1,4,1,1,1,4,1,4,4,3,4,3,2,2,1,3,4,1,3,1,3,3,3,1,3,4,4,2,0,4,2,5,2,3,5,4,1,1,3,1,3,5,4,4,6,4,3,3,3,5,0,1,4,2,0,3,1,2,2,2,2,0,2,1,7,2,3,4,0,1,0,0,0,0,0
6,235,3,7,3,6,6,6,2,5,2,7,8,7,4,2,3,4,5,7,2,2,5,3,5,2,4,4,2,6,1,4,3,3,4,5,4,1,4,4,2,5,5,5,3,3,1,5,2,3,2,4,3,1,2,2,1,3,2,0,1,0,2,2,1,3,2,2,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0
7,235,5,4,2,3,7,3,6,6,4,5,8,4,5,8,3,8,5,9,6,3,5,10,2,2,5,4,2,5,6,4,3,2,5,1,5,2,2,2,5,2,1,5,3,5,3,1,2,2,1,2,0,1,4,1,2,0,1,0,1,5,0,2,0,0,2,2,1,0,0,3,1,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8,235,4,6,2,4,3,2,4,7,3,7,4,8,6,2,5,8,6,5,3,8,1,3,4,5,5,2,2,6,2,5,4,7,5,1,4,4,4,4,3,5,5,1,4,1,3,1,4,2,0,0,1,3,2,2,2,1,3,3,2,1,1,1,1,0,2,0,0,1,3,0,0,0,1,1,1,1,0,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9,235,6,4,4,8,3,7,3,5,0,6,4,2,5,4,7,4,0,2,5,1,4,6,4,4,5,5,3,5,5,4,3,6,2,5,3,2,2,2,2,4,6,3,5,4,2,3,1,3,0,1,3,1,3,3,1,3,2,1,2,2,4,3,0,1,3,1,0,1,4,2,0,4,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,235,4,4,10,4,4,4,5,2,4,7,11,3,6,3,5,8,8,4,7,6,1,1,6,0,3,1,5,3,5,2,3,3,3,1,1,2,2,2,2,4,5,4,5,1,3,3,2,7,0,4,1,3,2,2,3,1,1,0,1,0,0,3,3,3,2,1,4,2,0,1,1,1,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
11,235,4,3,7,5,7,6,7,8,4,0,9,6,6,3,3,4,2,3,2,3,3,6,4,6,0,0,6,5,5,4,5,1,2,2,2,3,4,4,3,5,3,3,1,2,2,7,5,1,6,2,3,2,2,1,1,4,2,1,1,1,4,1,2,2,2,2,1,1,2,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
12,235,5,4,6,2,9,6,3,6,7,3,6,2,3,4,3,6,3,4,5,4,5,2,3,2,3,6,6,1,3,1,1,3,2,1,4,1,4,4,5,8,5,3,7,0,2,2,6,0,2,1,0,2,6,1,2,2,1,0,2,2,4,5,1,2,1,3,1,4,0,1,4,0,1,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13,235,7,0,6,2,4,10,4,5,5,3,3,3,2,7,5,7,4,2,4,4,2,3,3,6,6,3,2,4,3,2,3,0,3,2,3,7,2,4,3,5,5,4,3,6,4,4,1,5,1,1,1,3,2,2,0,2,4,3,0,3,3,1,2,3,5,2,1,1,2,0,0,2,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14,235,1,7,6,6,2,5,4,5,5,4,10,4,2,2,4,6,6,2,3,4,6,1,6,4,5,3,3,0,3,2,2,6,3,1,5,1,4,4,4,5,0,2,4,5,0,6,2,1,4,2,4,3,3,1,2,0,3,3,1,2,2,1,1,3,2,0,2,2,3,0,0,2,3,2,1,2,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
15,235,1,6,4,4,3,6,3,4,5,5,5,6,1,8,5,6,4,2,7,5,4,6,3,4,1,7,1,3,5,3,3,4,4,5,2,6,9,1,3,2,0,3,1,2,1,0,2,4,2,1,1,2,2,2,4,3,2,1,2,2,3,3,2,1,1,5,3,1,0,2,1,0,1,0,2,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,236,4,3,2,5,1,2,1,5,4,4,4,0,2,3,1,3,2,1,5,4,2,2,3,4,2,1,2,5,3,1,3,2,4,3,2,4,4,4,4,3,2,4,3,3,3,2,2,1,2,1,2,1,3,5,5,2,1,2,1,3,2,0,3,2,4,0,3,3,1,1,2,0,4,6,3,3,3,4,1,3,0,1,3,2,3,2,3,3,5,4,0,1,0,0,0,0,0
2,236,3,2,7,1,4,5,0,1,3,1,3,8,1,4,2,2,6,2,2,3,1,3,4,0,2,2,0,1,4,2,1,1,3,5,3,4,4,2,4,6,1,2,2,3,3,4,5,2,3,2,3,5,2,4,2,3,2,1,2,0,2,5,2,1,0,3,2,3,2,4,3,1,2,1,1,1,0,1,1,4,6,2,3,2,3,4,3,3,4,4,0,1,0,0,0,0,0
3,236,2,1,2,1,2,4,2,1,2,2,2,3,1,5,3,1,4,6,3,0,4,4,1,2,5,4,1,3,5,1,4,4,5,2,2,4,0,6,3,1,5,1,2,5,4,3,2,0,5,2,2,2,1,2,3,1,5,1,4,2,2,3,2,2,4,3,3,3,2,3,1,2,4,3,3,2,4,1,6,4,3,1,2,4,0,2,3,0,3,1,0,1,0,0,0,0,0
